datetime,account,category,amount,currency,note,record_type
2016-11-30 00:00:00,One,補給,2000.0,TWD,,transaction
2016-12-01 00:00:00,One,增肥,-105.0,TWD,,transaction
2016-12-01 00:00:00,One,增肥,-682.0,TWD,,transaction
2016-12-02 00:00:00,One,增肥,-68.0,TWD,麥噹噹,transaction
2016-12-03 00:00:00,One,增肥,-200.0,TWD,,transaction
2016-12-06 00:00:00,One,增肥,-105.0,TWD,,transaction
2016-12-07 00:00:00,One,增肥,-60.0,TWD,,transaction
2016-12-07 00:00:00,One,增肥,-56.0,TWD,,transaction
2016-12-07 00:00:00,One,帳單,-1551.0,TWD,勞保,transaction
2016-12-07 00:00:00,One,帳單,-250.0,TWD,,transaction
2016-12-08 00:00:00,One,增肥,-590.0,TWD,,transaction
2016-12-08 00:00:00,One,增肥,-60.0,TWD,,transaction
2016-12-09 00:00:00,One,增肥,-86.0,TWD,,transaction
2016-12-10 00:00:00,One,增肥,-720.0,TWD,,transaction
2016-12-12 00:00:00,One,增肥,-56.0,TWD,,transaction
2016-12-12 00:00:00,One,遮羞,-2500.0,TWD,包包客製,transaction
2016-12-12 00:00:00,One,頭暈,-438.0,TWD,,transaction
2016-12-12 00:00:00,One,增肥,-70.0,TWD,,transaction
2016-12-12 00:00:00,One,增肥,-158.0,TWD,,transaction
2016-12-13 00:00:00,One,帳單,-4.0,TWD,,transaction
2016-12-13 00:00:00,One,增肥,-160.0,TWD,,transaction
2016-12-13 00:00:00,One,增肥,-55.0,TWD,,transaction
2016-12-14 00:00:00,One,增肥,-132.0,TWD,麥噹噹,transaction
2016-12-14 00:00:00,One,增肥,-400.0,TWD,,transaction
2016-12-14 00:00:00,One,增肥,-110.0,TWD,,transaction
2016-12-15 00:00:00,One,補給,2000.0,TWD,From Emma,transaction
2016-12-15 00:00:00,One,帳單,-1550.0,TWD,瓦斯,transaction
2016-12-15 00:00:00,One,增肥,-179.0,TWD,,transaction
2016-12-15 00:00:00,One,補給,16000.0,TWD,From Mom and Dad,transaction
2016-12-15 00:00:00,One,增肥,-140.0,TWD,,transaction
2016-12-16 00:00:00,One,帳單,-36.0,TWD,,transaction
2016-12-16 00:00:00,One,該死,-95.0,TWD,,transaction
2016-12-16 00:00:00,One,增肥,-22.0,TWD,,transaction
2016-12-16 00:00:00,One,補給,170.0,TWD,From Emma,transaction
2016-12-19 00:00:00,One,該死,-115.0,TWD,,transaction
2016-12-19 00:00:00,One,增肥,-115.0,TWD,,transaction
2016-12-20 00:00:00,One,增肥,-50.0,TWD,,transaction
2016-12-20 00:00:00,One,增肥,-70.0,TWD,,transaction
2016-12-21 00:00:00,One,增肥,-130.0,TWD,,transaction
2016-12-21 00:00:00,One,增肥,-30.0,TWD,,transaction
2016-12-22 00:00:00,One,增肥,-70.0,TWD,,transaction
2016-12-22 00:00:00,One,增肥,-80.0,TWD,,transaction
2016-12-22 00:00:00,One,增肥,-600.0,TWD,,transaction
2016-12-23 00:00:00,One,苦口,-240.0,TWD,,transaction
2016-12-23 00:00:00,One,增肥,-220.0,TWD,早餐,transaction
2016-12-23 00:00:00,One,增肥,-30.0,TWD,綠豆沙,transaction
2016-12-23 00:00:00,One,增肥,-100.0,TWD,麻糬,transaction
2016-12-23 00:00:00,One,增肥,-350.0,TWD,黑豆茶,transaction
2016-12-23 00:00:00,One,增肥,-85.0,TWD,中餐,transaction
2016-12-23 00:00:00,One,增肥,-60.0,TWD,霸丸,transaction
2016-12-23 00:00:00,One,增肥,-55.0,TWD,魯肉飯,transaction
2016-12-23 00:00:00,One,增肥,-120.0,TWD,粥饌,transaction
2016-12-24 00:00:00,One,增肥,-60.0,TWD,花茶大師,transaction
2016-12-24 00:00:00,One,增肥,-135.0,TWD,,transaction
2016-12-24 00:00:00,One,增肥,-45.0,TWD,大腸包小腸,transaction
2016-12-24 00:00:00,One,補給,100.0,TWD,From Emma,transaction
2016-12-26 00:00:00,One,補給,2000.0,TWD,From Emma,transaction
2016-12-27 00:00:00,One,增肥,-97.0,TWD,早餐,transaction
2016-12-28 00:00:00,One,增肥,-95.0,TWD,,transaction
2016-12-28 00:00:00,One,補給,240.0,TWD,,transaction
2016-12-29 00:00:00,One,增肥,-50.0,TWD,,transaction
2016-12-29 00:00:00,One,增肥,-166.0,TWD,,transaction
2016-12-30 00:00:00,One,增肥,-100.0,TWD,,transaction
2016-12-30 00:00:00,One,增肥,-55.0,TWD,,transaction
2016-12-31 00:00:00,One,補給,41710.0,TWD,Balance,transaction
2016-12-31 00:00:00,One,增肥,-284.0,TWD,,transaction
2017-03-05 00:00:00,虛幣,轉出至 One,-19985.0,TWD,MainCoin,transfer
2017-03-05 00:00:00,One,轉入自 虛幣,19985.0,TWD,MainCoin,transfer
2017-05-01 00:00:00,One,增肥,-515.0,TWD,春水堂,transaction
2017-05-02 00:00:00,One,增肥,-115.0,TWD,拉亞漢堡,transaction
2017-05-02 00:00:00,One,霧狀,-110.0,TWD,,transaction
2017-05-02 00:00:00,One,汽啪,-275.0,TWD,,transaction
2017-05-02 00:00:00,One,遮羞,-100.0,TWD,自行車口罩,transaction
2017-05-03 00:00:00,One,增肥,-15.0,TWD,麥仔茶,transaction
2017-05-03 00:00:00,One,汽暖,-612.0,TWD,,transaction
2017-05-03 00:00:00,One,增肥,-175.0,TWD,晚餐,transaction
2017-05-03 00:00:00,One,增肥,-40.0,TWD,奶茶,transaction
2017-05-03 00:00:00,One,增肥,-35.0,TWD,鹹酥雞,transaction
2017-05-03 00:00:00,One,補給,100.0,TWD,Emma,transaction
2017-05-04 00:00:00,One,增肥,-115.0,TWD,中餐,transaction
2017-05-04 00:00:00,One,增肥,-28.0,TWD,綠豆湯,transaction
2017-05-04 00:00:00,One,增肥,-200.0,TWD,晚餐,transaction
2017-05-04 00:00:00,One,增肥,-20.0,TWD,水,transaction
2017-05-05 00:00:00,One,霧狀,-110.0,TWD,,transaction
2017-05-05 00:00:00,One,增肥,-120.0,TWD,中餐,transaction
2017-05-05 00:00:00,One,一起,-15.0,TWD,,transaction
2017-05-05 00:00:00,One,增肥,-20.0,TWD,水,transaction
2017-05-05 00:00:00,One,增肥,-115.0,TWD,咖啡,transaction
2017-05-05 00:00:00,One,一起,-15.0,TWD,,transaction
2017-05-06 00:00:00,One,遮羞,-2840.0,TWD,Giordano襯衫,transaction
2017-05-06 00:00:00,One,增肥,-527.0,TWD,晚餐,transaction
2017-05-06 00:00:00,One,汽啪,-275.0,TWD,,transaction
2017-05-06 00:00:00,One,補給,500.0,TWD,Emma,transaction
2017-05-06 00:00:00,One,遮羞,-1008.0,TWD,Lativ T-shirt,transaction
2017-05-07 00:00:00,One,汽啪,-100.0,TWD,林口三井,transaction
2017-05-07 00:00:00,One,增肥,-155.0,TWD,中餐,transaction
2017-05-07 00:00:00,One,增肥,-200.0,TWD,甜點,transaction
2017-05-07 00:00:00,One,增肥,-90.0,TWD,85度C,transaction
2017-05-08 00:00:00,One,增肥,-115.0,TWD,拉亞,transaction
2017-05-08 00:00:00,One,汽啪,-60.0,TWD,,transaction
2017-05-08 00:00:00,One,借過,-1000.0,TWD,,transaction
2017-05-08 00:00:00,One,汽啪,-130.0,TWD,,transaction
2017-05-09 00:00:00,One,增肥,-70.0,TWD,中餐,transaction
2017-05-09 00:00:00,One,霧狀,-110.0,TWD,,transaction
2017-05-09 00:00:00,One,汽暖,-604.0,TWD,,transaction
2017-05-10 00:00:00,One,汽車,-50.0,TWD,洗車,transaction
2017-05-10 00:00:00,One,五金,-8.0,TWD,影印,transaction
2017-05-10 00:00:00,One,增肥,-70.0,TWD,珍煮丹,transaction
2017-05-10 00:00:00,One,增肥,-110.0,TWD,,transaction
2017-05-11 00:00:00,One,五金,-18.0,TWD,影印,transaction
2017-05-11 00:00:00,One,增肥,-115.0,TWD,中餐,transaction
2017-05-11 00:00:00,One,增肥,-75.0,TWD,咖啡,transaction
2017-05-12 00:00:00,One,增肥,-300.0,TWD,晚餐,transaction
2017-05-12 00:00:00,One,增肥,-70.0,TWD,中餐,transaction
2017-05-12 00:00:00,One,一起,-36.0,TWD,,transaction
2017-05-12 00:00:00,One,一起,-16.0,TWD,,transaction
2017-05-12 00:00:00,One,增肥,-52.0,TWD,薯條,transaction
2017-05-12 00:00:00,One,一起,-7.0,TWD,,transaction
2017-05-12 00:00:00,One,增肥,-28.0,TWD,綠豆湯,transaction
2017-05-13 00:00:00,One,一起,-28.0,TWD,,transaction
2017-05-13 00:00:00,One,一起,-5.0,TWD,,transaction
2017-05-13 00:00:00,One,增肥,-95.0,TWD,,transaction
2017-05-13 00:00:00,One,增肥,-29.0,TWD,蘋果西打,transaction
2017-05-13 00:00:00,One,一起,-24.0,TWD,,transaction
2017-05-14 00:00:00,One,一起,-28.0,TWD,,transaction
2017-05-15 00:00:00,One,增肥,-60.0,TWD,,transaction
2017-05-15 00:00:00,One,霧狀,-110.0,TWD,,transaction
2017-05-16 00:00:00,One,增肥,-60.0,TWD,雪碧&甜辣醬,transaction
2017-05-17 00:00:00,One,該死,-160.0,TWD,NBA,transaction
2017-05-17 00:00:00,One,增肥,-140.0,TWD,晚餐,transaction
2017-05-17 00:00:00,One,增肥,-145.0,TWD,阿斌,transaction
2017-05-17 00:00:00,One,增肥,-55.0,TWD,飲料,transaction
2017-05-18 00:00:00,One,增肥,-95.0,TWD,麥噹噹,transaction
2017-05-18 00:00:00,One,增肥,-197.0,TWD,晚餐,transaction
2017-05-18 00:00:00,One,補給,450.0,TWD,Emma,transaction
2017-05-18 00:00:00,One,帳單,-708.0,TWD,Costco,transaction
2017-05-19 00:00:00,One,汽暖,-582.0,TWD,,transaction
2017-05-19 00:00:00,One,增肥,-131.0,TWD,麥噹噹,transaction
2017-05-19 00:00:00,One,增肥,-114.0,TWD,咖啡,transaction
2017-05-19 00:00:00,One,五金,-149.0,TWD,雨傘,transaction
2017-05-19 00:00:00,One,一起,-15.0,TWD,,transaction
2017-05-19 00:00:00,One,一起,-16.0,TWD,,transaction
2017-05-19 00:00:00,One,遮羞,-350.0,TWD,改襯衫,transaction
2017-05-19 00:00:00,One,講話,-400.0,TWD,,transaction
2017-05-19 00:00:00,One,汽啪,-220.0,TWD,,transaction
2017-05-20 00:00:00,One,汽啪,-105.0,TWD,,transaction
2017-05-20 00:00:00,One,補給,100.0,TWD,Emma,transaction
2017-05-20 00:00:00,One,汽啪,-105.0,TWD,,transaction
2017-05-20 00:00:00,One,增肥,-80.0,TWD,飲料,transaction
2017-05-20 00:00:00,One,增肥,-130.0,TWD,肉桂捲,transaction
2017-05-20 00:00:00,One,五金,-70.0,TWD,筷子,transaction
2017-05-20 00:00:00,One,增肥,-100.0,TWD,晚餐,transaction
2017-05-20 00:00:00,One,五金,-100.0,TWD,布,transaction
2017-05-20 00:00:00,One,增肥,-160.0,TWD,晚餐,transaction
2017-05-21 00:00:00,One,增肥,-312.0,TWD,晚餐,transaction
2017-05-22 00:00:00,One,增肥,-104.0,TWD,咖啡,transaction
2017-05-22 00:00:00,One,一起,-15.0,TWD,,transaction
2017-05-22 00:00:00,One,一起,-15.0,TWD,,transaction
2017-05-22 00:00:00,One,五金,-50.0,TWD,腳踏車調教,transaction
2017-05-23 00:00:00,One,增肥,-144.0,TWD,麥噹噹,transaction
2017-05-23 00:00:00,One,增肥,-500.0,TWD,拉麵,transaction
2017-05-24 00:00:00,One,增肥,-107.0,TWD,口香糖&麵包,transaction
2017-05-24 00:00:00,One,增肥,-100.0,TWD,中餐,transaction
2017-05-24 00:00:00,One,苦口,-340.0,TWD,骨科,transaction
2017-05-25 00:00:00,One,汽暖,-610.0,TWD,,transaction
2017-05-25 00:00:00,One,增肥,-70.0,TWD,珍煮丹,transaction
2017-05-25 00:00:00,One,增肥,-115.0,TWD,雞排薯條,transaction
2017-05-25 00:00:00,One,增肥,-433.0,TWD,牛奶&冰淇淋&冰棒,transaction
2017-05-26 00:00:00,One,汽啪,-160.0,TWD,,transaction
2017-05-26 00:00:00,One,增肥,-166.0,TWD,麥噹噹,transaction
2017-05-28 00:00:00,One,一起,-23.0,TWD,,transaction
2017-05-28 00:00:00,One,該死,-530.0,TWD,卡丁車,transaction
2017-05-28 00:00:00,One,汽啪,-20.0,TWD,,transaction
2017-05-28 00:00:00,One,增肥,-90.0,TWD,梁媽媽,transaction
2017-05-29 00:00:00,One,增肥,-25.0,TWD,Fin,transaction
2017-05-29 00:00:00,One,帳單,-25.0,TWD,比特幣手續費,transaction
2017-05-29 00:00:00,One,帳單,-20.0,TWD,以太幣手續費,transaction
2017-05-29 00:00:00,One,轉出至 虛幣,-2000.0,TWD,MainCoin,transfer
2017-05-29 00:00:00,虛幣,轉入自 One,2000.0,TWD,MainCoin,transfer
2017-05-30 00:00:00,One,增肥,-195.0,TWD,晚餐,transaction
2017-05-30 00:00:00,One,增肥,-55.0,TWD,自己來,transaction
2017-05-30 00:00:00,One,汽啪,-130.0,TWD,,transaction
2017-05-30 00:00:00,One,增肥,-70.0,TWD,珍煮丹,transaction
2017-05-30 00:00:00,One,汽啪,-70.0,TWD,,transaction
2017-05-31 00:00:00,One,增肥,-28.0,TWD,貝果,transaction
2017-05-31 00:00:00,One,遮羞,-100.0,TWD,剪頭髮,transaction
2017-05-31 00:00:00,One,增肥,-87.0,TWD,中餐,transaction
2017-05-31 00:00:00,One,增肥,-120.0,TWD,咖啡,transaction
2017-05-31 00:00:00,One,帳單,-14.0,TWD,轉帳,transaction
2017-06-01 00:00:00,One,增肥,-25.0,TWD,Fin,transaction
2017-06-01 00:00:00,One,補給,300.0,TWD,Emma,transaction
2017-06-01 00:00:00,One,增肥,-48.0,TWD,吐司,transaction
2017-06-01 00:00:00,One,苦口,-150.0,TWD,皮膚科,transaction
2017-06-01 00:00:00,One,增肥,-160.0,TWD,梁媽媽,transaction
2017-06-01 00:00:00,One,帳單,-25.0,TWD,比特幣手續費,transaction
2017-06-01 00:00:00,One,增肥,-55.0,TWD,飲料,transaction
2017-06-01 00:00:00,One,汽暖,-640.0,TWD,,transaction
2017-06-01 00:00:00,One,轉出至 虛幣,-15000.0,TWD,MainCoin,transfer
2017-06-01 00:00:00,虛幣,轉入自 One,15000.0,TWD,MainCoin,transfer
2017-06-02 00:00:00,One,帳單,-14.0,TWD,乙太幣手續費,transaction
2017-06-02 00:00:00,One,增肥,-500.0,TWD,餃子,transaction
2017-06-02 00:00:00,One,增肥,-40.0,TWD,麵包,transaction
2017-06-02 00:00:00,One,增肥,-107.0,TWD,麥噹噹,transaction
2017-06-02 00:00:00,One,增肥,-35.0,TWD,滷白菜,transaction
2017-06-02 00:00:00,One,增肥,-89.0,TWD,蛋,transaction
2017-06-04 00:00:00,One,汽暖,-604.0,TWD,,transaction
2017-06-04 00:00:00,One,增肥,-80.0,TWD,油飯,transaction
2017-06-04 00:00:00,One,汽啪,-75.0,TWD,,transaction
2017-06-04 00:00:00,One,增肥,-50.0,TWD,飲料,transaction
2017-06-04 00:00:00,One,增肥,-150.0,TWD,糖果,transaction
2017-06-05 00:00:00,One,增肥,-55.0,TWD,早餐,transaction
2017-06-05 00:00:00,One,增肥,-50.0,TWD,麥噹噹,transaction
2017-06-05 00:00:00,One,增肥,-55.0,TWD,飲料,transaction
2017-06-05 00:00:00,One,增肥,-70.0,TWD,燒烤,transaction
2017-06-06 00:00:00,One,增肥,-70.0,TWD,提亞,transaction
2017-06-06 00:00:00,One,增肥,-120.0,TWD,咖啡,transaction
2017-06-06 00:00:00,One,增肥,-50.0,TWD,Come buy,transaction
2017-06-06 00:00:00,One,霧狀,-110.0,TWD,,transaction
2017-06-07 00:00:00,One,增肥,-25.0,TWD,Fin,transaction
2017-06-07 00:00:00,One,增肥,-202.0,TWD,,transaction
2017-06-07 00:00:00,One,補給,60.0,TWD,Emma,transaction
2017-06-07 00:00:00,One,補給,40000.0,TWD,Mom,transaction
2017-06-07 00:00:00,One,增肥,-60.0,TWD,永豆,transaction
2017-06-07 00:00:00,One,一起,-30.0,TWD,,transaction
2017-06-08 00:00:00,One,增肥,-107.0,TWD,麥噹噹,transaction
2017-06-08 00:00:00,One,增肥,-144.0,TWD,紅豆&黑糖,transaction
2017-06-08 00:00:00,One,汽啪,-310.0,TWD,,transaction
2017-06-09 00:00:00,One,增肥,-25.0,TWD,Fin,transaction
2017-06-09 00:00:00,One,頭暈,-157.0,TWD,,transaction
2017-06-09 00:00:00,One,一起,-36.0,TWD,,transaction
2017-06-09 00:00:00,One,一起,-16.0,TWD,,transaction
2017-06-09 00:00:00,One,增肥,-70.0,TWD,提亞,transaction
2017-06-09 00:00:00,One,講話,-757.0,TWD,,transaction
2017-06-09 00:00:00,One,增肥,-114.0,TWD,咖啡,transaction
2017-06-09 00:00:00,One,一起,-15.0,TWD,,transaction
2017-06-09 00:00:00,One,五金,-699.0,TWD,隱形眼鏡,transaction
2017-06-10 00:00:00,One,增肥,-25.0,TWD,Fin,transaction
2017-06-11 00:00:00,One,增肥,-590.0,TWD,好事廚房,transaction
2017-06-11 00:00:00,One,補給,270.0,TWD,Emma,transaction
2017-06-11 00:00:00,One,增肥,-549.0,TWD,巧克力，牛肉丸,transaction
2017-06-11 00:00:00,One,增肥,-70.0,TWD,珍煮丹,transaction
2017-06-12 00:00:00,One,增肥,-131.0,TWD,麥噹噹,transaction
2017-06-12 00:00:00,One,增肥,-55.0,TWD,Come buy,transaction
2017-06-13 00:00:00,One,增肥,-20.0,TWD,水,transaction
2017-06-13 00:00:00,One,一起,-30.0,TWD,,transaction
2017-06-13 00:00:00,One,增肥,-155.0,TWD,Starbucks,transaction
2017-06-13 00:00:00,One,五金,-18.0,TWD,影印,transaction
2017-06-13 00:00:00,One,五金,-135.0,TWD,影印,transaction
2017-06-13 00:00:00,One,增肥,-45.0,TWD,綠豆湯,transaction
2017-06-13 00:00:00,One,汽暖,-714.0,TWD,,transaction
2017-06-13 00:00:00,One,補給,1500.0,TWD,Mom,transaction
2017-06-14 00:00:00,One,增肥,-34.0,TWD,牛奶,transaction
2017-06-14 00:00:00,One,增肥,-146.0,TWD,麥噹噹,transaction
2017-06-14 00:00:00,One,增肥,-100.0,TWD,牛肉麵,transaction
2017-06-14 00:00:00,One,汽啪,-90.0,TWD,,transaction
2017-06-15 00:00:00,One,增肥,-33.0,TWD,御飯糰,transaction
2017-06-15 00:00:00,One,增肥,-458.0,TWD,晚餐,transaction
2017-06-15 00:00:00,One,五金,-99.0,TWD,空壓殼,transaction
2017-06-16 00:00:00,One,汽暖,-677.0,TWD,,transaction
2017-06-16 00:00:00,One,增肥,-97.0,TWD,提亞,transaction
2017-06-17 00:00:00,One,增肥,-79.0,TWD,頂好,transaction
2017-06-17 00:00:00,One,一起,-24.0,TWD,,transaction
2017-06-17 00:00:00,One,補給,500.0,TWD,Emma,transaction
2017-06-17 00:00:00,One,增肥,-775.0,TWD,勝博殿,transaction
2017-06-17 00:00:00,One,補給,400.0,TWD,Emma,transaction
2017-06-17 00:00:00,One,帳單,-14.0,TWD,比特幣轉帳手續費,transaction
2017-06-17 00:00:00,One,帳單,-14.0,TWD,以太幣轉帳手續費,transaction
2017-06-17 00:00:00,One,一起,-30.0,TWD,,transaction
2017-06-17 00:00:00,One,轉出至 虛幣,-2500.0,TWD,MainCoin,transfer
2017-06-17 00:00:00,虛幣,轉入自 One,2500.0,TWD,MainCoin,transfer
2017-06-17 00:00:00,One,轉出至 虛幣,-2500.0,TWD,MainCoin,transfer
2017-06-17 00:00:00,虛幣,轉入自 One,2500.0,TWD,MainCoin,transfer
2017-06-18 00:00:00,One,五金,-140.0,TWD,玻璃保護膜,transaction
2017-06-18 00:00:00,One,增肥,-230.0,TWD,牛肉麵,transaction
2017-06-18 00:00:00,One,一起,-60.0,TWD,,transaction
2017-06-18 00:00:00,One,增肥,-150.0,TWD,吉利丁,transaction
2017-06-19 00:00:00,One,汽啪,-105.0,TWD,,transaction
2017-06-19 00:00:00,One,五金,-8.0,TWD,影印,transaction
2017-06-19 00:00:00,One,增肥,-28.0,TWD,綠豆湯,transaction
2017-06-19 00:00:00,One,增肥,-328.0,TWD,牛奶，雞肉，冰棒,transaction
2017-06-20 00:00:00,One,增肥,-28.0,TWD,仙草蜜,transaction
2017-06-20 00:00:00,One,增肥,-30.0,TWD,樂事,transaction
2017-06-20 00:00:00,One,增肥,-70.0,TWD,珍煮丹,transaction
2017-06-20 00:00:00,One,增肥,-230.0,TWD,羊肉麵線,transaction
2017-06-21 00:00:00,One,增肥,-613.0,TWD,牛排，牛奶，奶油，鮮奶油,transaction
2017-06-21 00:00:00,One,增肥,-112.0,TWD,提亞,transaction
2017-06-21 00:00:00,One,增肥,-180.0,TWD,雞排,transaction
2017-06-21 00:00:00,One,增肥,-29.0,TWD,雪碧,transaction
2017-06-22 00:00:00,One,增肥,-127.0,TWD,麥噹噹,transaction
2017-06-22 00:00:00,One,增肥,-28.0,TWD,綠豆湯,transaction
2017-06-23 00:00:00,One,增肥,-100.0,TWD,麵線,transaction
2017-06-23 00:00:00,One,增肥,-95.0,TWD,麥噹噹,transaction
2017-06-23 00:00:00,One,增肥,-60.0,TWD,起司餅,transaction
2017-06-23 00:00:00,One,增肥,-60.0,TWD,香蕉牛奶,transaction
2017-06-24 00:00:00,One,增肥,-230.0,TWD,Brunch,transaction
2017-06-24 00:00:00,One,該死,-59.0,TWD,Tsum,transaction
2017-06-24 00:00:00,One,汽啪,-30.0,TWD,,transaction
2017-06-24 00:00:00,One,增肥,-1048.0,TWD,Mini Diner,transaction
2017-06-25 00:00:00,One,增肥,-28.0,TWD,水,transaction
2017-06-25 00:00:00,One,增肥,-60.0,TWD,早餐,transaction
2017-06-25 00:00:00,One,遮羞,-590.0,TWD,富發牌,transaction
2017-06-25 00:00:00,One,增肥,-200.0,TWD,餐費,transaction
2017-06-26 00:00:00,One,增肥,-85.0,TWD,提亞,transaction
2017-06-26 00:00:00,One,增肥,-120.0,TWD,咖啡,transaction
2017-06-26 00:00:00,One,增肥,-28.0,TWD,貝果,transaction
2017-06-26 00:00:00,One,增肥,-17.0,TWD,影印，掃描,transaction
2017-06-26 00:00:00,One,有益,-590.0,TWD,籃球,transaction
2017-06-27 00:00:00,One,借過,-1000.0,TWD,,transaction
2017-06-27 00:00:00,One,汽啪,-80.0,TWD,,transaction
2017-06-27 00:00:00,One,增肥,-27.0,TWD,水,transaction
2017-06-27 00:00:00,One,增肥,-188.0,TWD,牛肉，雞肉，馬鈴薯,transaction
2017-06-27 00:00:00,One,遮羞,-600.0,TWD,剪頭髮,transaction
2017-06-27 00:00:00,One,增肥,-82.0,TWD,提亞,transaction
2017-06-27 00:00:00,One,增肥,-120.0,TWD,咖啡,transaction
2017-06-27 00:00:00,One,增肥,-55.0,TWD,剉冰,transaction
2017-06-28 00:00:00,One,霧狀,-110.0,TWD,,transaction
2017-06-28 00:00:00,One,五金,-204.0,TWD,電子秤,transaction
2017-06-28 00:00:00,One,增肥,-55.0,TWD,冰炫風,transaction
2017-06-28 00:00:00,One,增肥,-180.0,TWD,定食8,transaction
2017-06-29 00:00:00,One,增肥,-61.0,TWD,維他命飲,transaction
2017-06-29 00:00:00,One,增肥,-102.0,TWD,提亞,transaction
2017-06-29 00:00:00,One,一起,-15.0,TWD,,transaction
2017-06-29 00:00:00,One,增肥,-40.0,TWD,青蛙撞奶,transaction
2017-06-29 00:00:00,One,一起,-15.0,TWD,,transaction
2017-06-29 00:00:00,One,增肥,-114.0,TWD,咖啡,transaction
2017-06-29 00:00:00,One,頭暈,-157.0,TWD,,transaction
2017-06-30 00:00:00,One,增肥,-35.0,TWD,水,transaction
2017-06-30 00:00:00,One,增肥,-214.0,TWD,牛奶，雞肉,transaction
2017-07-01 00:00:00,One,增肥,-198.0,TWD,義大利麵醬，雞腿,transaction
2017-07-01 00:00:00,One,增肥,-49.0,TWD,壺茶車,transaction
2017-07-01 00:00:00,One,增肥,-35.0,TWD,豬血糕,transaction
2017-07-02 00:00:00,One,遮羞,-3950.0,TWD,Zara,transaction
2017-07-02 00:00:00,One,公司,-154.0,TWD,G suit,transaction
2017-07-02 00:00:00,One,增肥,-350.0,TWD,早午餐,transaction
2017-07-02 00:00:00,One,增肥,-275.0,TWD,新加坡菜,transaction
2017-07-02 00:00:00,One,汽啪,-40.0,TWD,,transaction
2017-07-02 00:00:00,One,遮羞,-1100.0,TWD,H&M,transaction
2017-07-03 00:00:00,One,汽暖,-705.0,TWD,,transaction
2017-07-03 00:00:00,One,增肥,-179.0,TWD,麥噹噹,transaction
2017-07-04 00:00:00,One,增肥,-85.0,TWD,提亞,transaction
2017-07-04 00:00:00,One,一起,-24.0,TWD,,transaction
2017-07-04 00:00:00,One,增肥,-495.0,TWD,居酒屋,transaction
2017-07-04 00:00:00,One,一起,-24.0,TWD,,transaction
2017-07-05 00:00:00,One,一起,-32.0,TWD,,transaction
2017-07-05 00:00:00,One,增肥,-315.0,TWD,小火鍋,transaction
2017-07-05 00:00:00,One,增肥,-50.0,TWD,鴉片粉圓,transaction
2017-07-05 00:00:00,One,增肥,-70.0,TWD,綠蓋,transaction
2017-07-05 00:00:00,One,增肥,-229.0,TWD,咖啡,transaction
2017-07-05 00:00:00,One,一起,-16.0,TWD,,transaction
